ShortName;ISIN;ClosingPrice;CouponRate;IssuerNameShort;ValorSymbol;ValorNumber;YieldToWorst;DurationToWorst;SubscriptionPaymentDueDate;RemainingTermOfMaturity;MaturityDate;AmountInIssue;ProductLineDesc;TradingBaseCurrency;ClosingPerformance;ClosingDelta;BidVolume;BidPrice;AskPrice;AskVolume;MidSpread;PreviousClosingPrice;LatestTradeDate;LatestTradeTime;OpeningPrice;DailyHighPrice;DailyLowPrice;OnMarketVolume;OffBookVolume;TotalTurnover;TotalTurnoverCHF;GeographicalAreaDesc;IndustrySectorDesc;SecTypeDesc;BondListedFlag;BondDutyToReportFlag;SpecialFlagDesc
2.25 EIF 13-23;CH0217677654;100.12;2.25;EnBW International Finance;ENB131;21767765;;;20130712;;20230712;100000000;Bonds - CHF Foreign;CHF;0;0;0;;-Market;0;;100.12;20230313;;;;;0;0;0;0;Netherlands;Investment companies;Bond;1;1;
2.25 EPH 15-24;CH1177348302;100;2.25;EPH European Property Holdings;EUF91;117734830;;;20150603;;20240531;122175000;Bonds - Non CHF;EUR;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Real-estate companies;Bond;1;1;
2.25 EPH 15-24;CH1177348310;100;2.25;EPH European Property Holdings;EUF90;117734831;;;20151223;;20241231;45250000;Bonds - Non CHF;EUR;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Real-estate companies;Bond;1;1;
2.25 FRTR 24 /EE;FR0011619436;114.94;2.25;French Republic;EU3077;22767907;;;20131112;;20240525;30355000000;Bonds - Non CHF;EUR;0;0;0;;;0;;114.94;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
2.25 GEBM 23-25;CH1249416079;101.25;2.25;Geberit AG;GEB231;124941607;1.721;2.09;20230327;2.15;20250926;225000000;Bonds - CHF Domestic;CHF;-0.05;-0.05;100000;101.15;101.65;100000;0.4931;101.3;20230511;123244.183;101.25;101.25;101.25;200000;0;202500;202500;Switzerland;Misc. Industrials;Bond;1;1;
2.25 JUSTEA 24 /EE;XS1940192039;96;2.25;Just Eat Takeaway.com N.V.;EU3342;46031469;;;20190125;;20240125;250000000;Bonds - Non CHF;EUR;0;0;0;;;0;;96;;;;;;0;0;0;0;Eurobond EUR;Misc. services;Bond;0;0;
2.25 KT BE 10-23;CH0112933483;100.1;2.25;Kanton Bern;BE101;11293348;;;20100531;;20230531;310000000;Bonds - CHF Domestic;CHF;-0.02;-0.02;0;;-Market;0;;100.12;20230425;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.25 KT BE 11-26;CH0126977641;102.5;2.25;Kanton Bern;BE11;12697764;1.584;2.877;20110420;2.97;20260420;200000000;Bonds - CHF Domestic;CHF;0;0;100000;102;103.2;100000;1.1696;102.5;20230509;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.25 KT GE 13-29;CH0222050939;104;2.25;Genf, Kanton;GE135;22205093;1.673;5.923;20130920;6.39;20290920;230000000;Bonds - CHF Domestic;CHF;0.53;0.55;20000;103.95;105.15;100000;1.1478;103.45;20230413;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.25 KT GE 13-38;CH0228674930;106.25;2.25;Genf, Kanton;GE138;22867493;1.858;13.256;20131206;15.6;20381206;250000000;Bonds - CHF Domestic;CHF;0.57;0.6;0;;;0;;105.65;20230404;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.25 NESTLE 22-29;CH1226543838;103.6;2.25;Nestl�;NES224;122654383;1.805;6.054;20221108;6.52;20291108;310000000;Bonds - CHF Domestic;CHF;0.73;0.75;100000;102.7;103.9;50000;1.1617;102.85;20230511;162930.478;103.6;103.6;103.6;100000;0;103600;103600;Switzerland;Food, luxury goods;Bond;1;1;
2.25 OBND 23 /EE;XS0949964810;115.46;2.25;�BB-Infrastruktur AG;EU3152;21765238;;;20130704;;20230704;1000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;115.46;;;;;;0;0;0;0;Eurobond EUR;Misc. services;Bond;0;0;
2.25 PB S519 10-32;CH0115967397;103.84;2.25;Pfandbriefbank;PB519;11596739;1.884;8.34;20100813;9.28;20320813;755000000;Bonds - CHF Domestic;CHF;0.74;0.76;100000;103.84;104.76;100000;0.8821;103.08;20230427;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.25 PB S723 22-52;CH1194355074;110.5;2.25;Pfandbriefbank;PB723;119435507;1.861;21.661;20220705;29.18;20520705;231000000;Bonds - CHF Domestic;CHF;1.26;1.37;0;;;0;;109.13;20230421;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.25 PB S731 22-37;CH1218301963;104.18;2.25;Pfandbriefbank;PB731;121830196;1.985;12.321;20221010;14.4;20370925;680000000;Bonds - CHF Domestic;CHF;0.59;0.61;0;;-Market;0;;103.57;20230502;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.25 PZ S411 11-23;CH0131610740;100.09;2.25;Pfandbriefzentrale;PZ411;13161074;;;20110617;;20230616;598000000;Bonds - CHF Domestic;CHF;-0.01;-0.01;100000;100.06;-Market;0;0;100.1;20230324;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.25 RAI 21-99;CH1101825797;93.75;2.25;Raiffeisen;RAI215;110182579;;;20210331;;99991231;300000000;Bonds - CHF Domestic;CHF;0.81;0.75;25000;93.4;96;30000;2.7455;93;20230511;155614.486;93.9;93.9;93.7;135000;0;126595;126595;Switzerland;Banks;Contingent Capital Bonds;1;1;
2.25 SIKA 23-26 /Z;CH1253456078;101.5;2.25;Sika;SIK231;125345607;2.113;2.618;20230413;2.7;20260413;200000000;Bonds - CHF Domestic;CHF;0;0;130000;100.5;;0;0;101.5;20230511;163229.478;101.5;101.6;101.5;255000;0;258830;258830;Switzerland;Chemicals, Pharma;Bond;0;1;
2.25 SIKA 23-29 /Z;CH1253456086;102.2;2.25;Sika;SIK232;125345608;2.088;5.382;20230413;5.7;20290413;250000000;Bonds - CHF Domestic;CHF;0.59;0.6;150000;101.8;-Market;0;0;101.6;20230510;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;0;1;
2.25 TRAFIGURA 18-23;CH0416445333;99.76;2.25;Trafigura Funding;TRA18;41644533;;;20180530;;20230530;165000000;Bonds - CHF Foreign;CHF;0.02;0.02;40000;97.35;99.8;50000;2.4854;99.74;20230508;;;;;0;0;0;0;Luxembourg;Misc. services;Bond;1;1;
2.25 UKT 23 /EP;GB00B7Z53659;110.3;2.25;United Kingdom;AAZ369;21579205;;;20130612;;20230907;27477000000;Bonds - Non CHF;GBP;0;0;0;;;0;;110.3;;;;;;0;0;0;0;Eurobond GBP;Countries;UG;0;0;
2.25 WTHUR 14-39;CH0229881153;105.9;2.25;Winterthur, Stadt;WIN14;22988115;1.927;13.421;20140210;15.78;20390210;100000000;Bonds - CHF Domestic;CHF;0;0;5000;103.5;-Market;0;0;105.9;20230301;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.258 SLH 23-28;CH1242301278;102.5;2.258;Swiss Life Holding AG;SLH230;124230127;1.834;4.716;20230126;4.99;20280726;200000000;Bonds - CHF Domestic;CHF;0;0;50000;100.25;-Market;0;0;102.5;20230510;;;;;0;0;0;0;Switzerland;Insurances;Bond;1;1;
2.26 BAOMO 23-29;CH1243018814;100.1;2.26;Bank of Montreal;BOM23;124301881;2.287;5.4;20230131;5.75;20290201;185000000;Bonds - CHF Foreign;CHF;0;0;10000;99.9;;0;0;100.1;20230510;;;;;0;0;0;0;Canada;Banks;Bond;1;1;
2.277 SOGE 23-26;CH1248666948;101;2.277;Societe Generale;SGP23;124866694;2.164;2.728;20230227;2.82;20260227;180000000;Bonds - CHF Foreign;CHF;0.45;0.45;50000;100.75;;0;0;100.55;20230511;165310.756;100.6;101.05;100.6;185000;0;186835;186835;France;Banks;Contingent Capital Bonds;1;1;
2.285 DEUT BAHN 22-42;CH1228838129;105.1;2.285;Deutsche Bahn Finance GmbH;DBF221;122883812;2.038;15.908;20221128;19.57;20421128;150000000;Bonds - CHF Foreign;CHF;0.67;0.7;120000;104.25;106.25;100000;1.9002;104.4;20230317;;;;;0;0;0;0;Germany;Misc. services;Bond;1;1;
2.30 BFCM 23-27;CH1242969199;100.5;2.3;Banque Fed du Cr�dit Mutuel;BFC23;124296919;2.284;3.587;20230130;3.75;20270130;235000000;Bonds - CHF Foreign;CHF;0;0;0;;-Market;0;;100.5;20230503;;;;;0;0;0;0;France;Banks;Bond;1;1;
2.30 BKUBSG 20-35;CH0581183594;100;2.3;UBS Group AG;UBG210;58118359;;;20201203;;20351203;45000000;Bonds - Non CHF;AUD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond AUD;Banks;Bond;1;1;
2.30 GEBM 23-32;CH1249416087;103.15;2.3;Geberit AG;GEB232;124941608;1.981;8.323;20230327;9.16;20320927;225000000;Bonds - CHF Domestic;CHF;0.44;0.45;100000;102.5;104;100000;1.4528;102.7;20230511;144338.795;103.2;103.2;103.15;80000;0;82557.5;82557.5;Switzerland;Misc. Industrials;Bond;1;1;
2.33 UBS 22-25;CH1228837865;100.7;2.33;UBS AG, London Branch;UBS220;122883786;2.244;2.441;20221114;2.54;20251114;375000000;Bonds - CHF Foreign;CHF;0.05;0.05;0;;101.2;50000;;100.65;20230511;105618.082;100.75;100.75;100.6;350000;0;352225;352225;United Kingdom;Banks;Bond;1;1;
2.35 BAL 23-33 /Z;CH1256367199;102;2.35;Baloise;BAL231;125636719;;;20230502;;20330502;100000000;Bonds - CHF Domestic;CHF;0.44;0.45;30000;100.45;;0;0;101.55;20230511;141702.453;101.75;102;101.75;325000;0;331000;331000;Switzerland;Insurances;Bond;0;1;
2.35 GALENICA 23-29 /Z;CH1255924453;102.45;2.35;Galenica AG;GAL23;125592445;;;20230508;;20291108;240000000;Bonds - CHF Domestic;CHF;0.79;0.8;10000;101;;0;0;101.65;20230511;144219.394;102.05;102.45;101.9;340000;0;346945;346945;Switzerland;Chemicals, Pharma;Bond;0;1;
2.35 KW LINTH 23-27;CH1243651937;101.7;2.35;KLL;KLL23;124365193;2.073;3.671;20230301;3.83;20270301;100000000;Bonds - CHF Domestic;CHF;0.25;0.25;40000;101.2;-Market;0;0;101.45;20230511;101124.433;101.7;101.7;101.7;40000;0;40680;40680;Switzerland;Utilities;Bond;1;1;
2.35 PZ S565 22-37;CH1206367596;105.45;2.35;Pfandbriefzentrale;PZ565;120636759;1.993;12.381;20221107;14.54;20371117;260000000;Bonds - CHF Domestic;CHF;0.33;0.35;0;;-Market;0;;105.1;20221129;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.35 SIKA 22-28;CH1226543879;102.75;2.35;Sika;SIK28;122654387;1.87;4.995;20221128;5.33;20281128;300000000;Bonds - CHF Domestic;CHF;0.2;0.2;20000;100.5;-Market;0;0;102.55;20230508;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;1;1;
2.37 BKUBSG 21-36;US902613AF58;100;2.37;UBS Group AG;USF160;110117436;;;20210225;;20360225;25000000;Bonds - Non CHF;USD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.375  20-23;CH0575017030;100.45;2.375;First Swiss Mobility 2020-2 AG;FMS205;57501703;;;20201123;;20231122;10500000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;100.45;;;;;;0;0;0;0;Switzerland;Banks;Asset backed security;1;1;
2.375 ABBLTD 22-30;CH1214797198;103.6;2.375;ABB Ltd;ABB223;121479719;1.875;6.222;20221005;6.68;20300405;150000000;Bonds - CHF Domestic;CHF;0.48;0.5;100000;102.9;104.9;250000;1.9249;103.1;20230504;;;;;0;0;0;0;Switzerland;Misc. Industrials;Bond;1;1;
2.375 AIFP 23 /EE;FR0011439835;109.89;2.375;AIR LIQUIDE FINANCE;EU064;20830483;;;20130306;;20230906;300000000;Bonds - Non CHF;EUR;0;0;0;;;0;;109.89;;;;;;0;0;0;0;Eurobond EUR;Chemicals, Pharma;Bond;0;0;
2.375 BAYNGR 75 /EE;DE000A14J611;100.5;2.375;BAYER AG;EU3004;27754971;;;20150402;;20750402;1300000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100.5;20220330;;;;;0;0;0;0;Eurobond EUR;Chemicals, Pharma;Bond;0;0;
2.375 CMARK 23 /EE;FR0011530492;100.97;2.375;CREDIT MUTUEL LOANS SFH;EU2549;21766496;;;20130711;;20230711;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100.97;;;;;;0;0;0;0;Eurobond EUR;Banks;Bond;0;0;
2.375 Coca-Cola Eur 25 /EE;XS0926785808;95.11;2.375;Coca-Cola Enterprises Inc.;EU2679;21299116;;;20130507;;20250507;350000000;Bonds - Non CHF;EUR;0;0;0;;;0;;95.11;;;;;;0;0;0;0;Eurobond EUR;Food, luxury goods;Bond;0;0;
2.375 CRH 12-24;CH0148606137;100.69;2.375;CRH;CRH121;14860613;;;20120305;;20240305;350000000;Bonds - CHF Foreign;CHF;0;0;0;;;0;;100.69;20230510;;;;;0;0;0;0;France;Banks;Bond;1;1;
2.375 JULB 19-99;CH0481013784;87.95;2.375;Julius B�r Gruppe;BJB19;48101378;;;20190625;;99991231;350000000;Bonds - CHF Domestic;CHF;0;0;10000;86.4;87.95;25000;1.778;87.95;20230510;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
2.375 KT LU 11-27;CH0130614883;104.95;2.375;Luzern, Kanton;LU11;13061488;1.612;3.872;20110615;4.12;20270615;150000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;104.95;20230502;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.375 KW LINTH 13-26;CH0228531437;100.8;2.375;KLL;KLL131;22853143;2.197;3.444;20131210;3.61;20261210;175000000;Bonds - CHF Domestic;CHF;0.05;0.05;5000;100.6;;0;0;100.75;20230428;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
2.375 MCD 24 /EE;XS0857662448;100.05;2.375;McDonald's;EU2390;20068516;;;20121127;;20241127;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100.05;;;;;;0;0;0;0;Eurobond EUR;Misc. services;Bond;0;0;
2.375 MFP 11-26;CH0126116539;102.25;2.375;Municipality Fin;MFP112;12611653;1.624;2.818;20110330;2.91;20260330;200000000;Bonds - CHF Foreign;CHF;0.15;0.15;100000;101.95;102.7;50000;0.733;102.1;20230428;;;;;0;0;0;0;Finland;Investment companies;Bond;1;1;
2.375 NANTDRA 13-28;CH0200044789;101.05;2.375;Nant de Drance;NDD131;20004478;2.206;4.535;20130215;4.79;20280215;300000000;Bonds - CHF Domestic;CHF;0.35;0.35;10000;100.4;;0;0;100.7;20230510;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
2.375 NSWTC 11-41;CH0126325353;156.85;2.375;New South Wales Treasury Corp.;NSW11;12632535;1.895;14.942;20110426;17.99;20410426;130000000;Bonds - CHF Foreign;CHF;0;0;50000;105.05;-Market;0;0;156.85;;;;;;0;0;0;0;Australia;Banks;Bond;1;1;
2.375 PB S540 11-24;CH0122787606;100.55;2.375;Pfandbriefbank;PB540;12278760;;;20110125;;20240125;385000000;Bonds - CHF Domestic;CHF;0;0;100000;100.45;-Market;0;0;100.55;20230428;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.375 PB S554 11-25;CH0132176055;101.46;2.375;Pfandbriefbank;PB554;13217605;1.718;2.059;20110627;2.16;20250627;270000000;Bonds - CHF Domestic;CHF;0.1;0.1;100000;101.46;101.72;100000;0.2559;101.36;20230413;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.375 PB S722 22-37;CH1194355066;105.85;2.375;Pfandbriefbank;PB722;119435506;1.968;11.918;20220705;14.05;20370520;640000000;Bonds - CHF Domestic;CHF;0.62;0.65;0;;-Market;0;;105.2;20230413;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.375 PZ S410 11-26;CH0127350376;102.04;2.375;Pfandbriefzentrale;PZ410;12735037;1.723;2.834;20110406;2.93;20260406;385000000;Bonds - CHF Domestic;CHF;0.21;0.21;100000;102.04;102.39;100000;0.3424;101.83;20230417;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.375 RENTEN 25;US515110BP87;103.75;2.375;Landw Rentenbank;USF063;28453433;;;20150610;;20250610;1500000000;Bonds - Non CHF;USD;0;0;0;;;0;;103.75;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.375 SWCC211 21-24;CH1118483689;100.5;2.375;Swiss CC Issuance 21-1;SCC212;111848368;;;20210615;;20240615;4000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;100.5;;;;;;0;0;0;0;Switzerland;Misc. services;Asset backed security;1;1;
2.375 VLB 23-26;CH1233900013;100.85;2.375;Hypo Vorarlberg Bank AG;VLH23;123390001;2.235;2.912;20230201;3.01;20260504;125000000;Bonds - CHF Foreign;CHF;-1.99;-2.05;200000;100.5;102.9;20000;2.3599;102.9;20230510;;;;;0;0;0;0;Austria;Banks;Bond;1;1;
2.375 ZH 11-24;CH0123423276;100.66;2.375;Z�rich, Stadt;ZUR11;12342327;;;20110221;;20240221;250000000;Bonds - CHF Domestic;CHF;-0.02;-0.02;85000;100.65;;0;0;100.68;20230511;165347.399;100.66;100.66;100.66;5000;0;5033;5033;Switzerland;Communities & Cities;Bond;1;1;
2.377 ADECCO 22-27;CH1214797206;102.45;2.377;Adecco;ADE22;121479720;1.861;4.065;20221117;4.29;20271117;300000000;Bonds - CHF Domestic;CHF;0.24;0.25;100000;102.2;103.7;100000;1.457;102.2;20230508;;;;;0;0;0;0;Switzerland;Misc. services;Bond;1;1;
2.385 UBS 23-25 /Z;CH1264823480;100.75;2.385;UBS AG, London Branch;UBS23;126482348;;;20230509;;20250509;310000000;Bonds - CHF Foreign;CHF;0.2;0.2;50000;100.45;102.35;50000;1.8738;100.55;20230511;151130.537;100.5;100.75;100.5;1300000;0;1308950;1308950;United Kingdom;Banks;Bond;0;1;
2.4% VW 24 /EA;AU3CB0266013;97.38;;Volkswagen FIN SERV AUST;AUD652;49663310;;;20190828;;20240828;350000000;Bonds - Non CHF;AUD;0;0;0;;;0;;97.38;20230313;;;;;0;0;0;0;Eurobond AUD;Transport;Bond;0;0;
2.40 HNDA 24 /EB;US02665WCZ23;104.82;2.4;AMERICAN HONDA FINANCE;US2027;48639236;;;20190627;;20240627;500000000;Bonds - Non CHF;USD;0;0;0;;;0;;104.82;20191011;;;;;0;0;0;0;Eurobond USD;Misc. services;Bond;0;0;
2.407 BBVACHI 22-25;CH1228837899;100.8;2.407;BBV Argentaria Chile;BBV22;122883789;2.12;2.478;20221128;2.58;20251128;215000000;Bonds - CHF Foreign;CHF;0.1;0.1;0;;-Market;0;;100.7;20230426;;;;;0;0;0;0;Chile;Banks;Bond;1;1;
2.411 CEMBRA 23-29;CH1243651903;100;2.411;Cembra Money Bank;CMB23;124365190;2.517;5.83;20230208;6.27;20290808;235000000;Bonds - CHF Domestic;CHF;0.2;0.2;15000;98.75;;0;0;99.8;20230511;151641.328;100;100;100;100000;0;100000;100000;Switzerland;Banks;Bond;1;1;
2.412 BNP 23-28;CH1227937716;101.15;2.412;BNP Paribas;BNP23;122793771;2.218;4.443;20230113;4.7;20280113;335000000;Bonds - CHF Foreign;CHF;0.3;0.3;200000;100.75;;0;0;100.85;20230510;;;;;0;0;0;0;France;Banks;Bond;1;1;
2.427 CAF 23-30 /Z;CH1243933590;100.56;2.427;Corporacion Andina de Fomento;CAF23;124393359;2.419;6.283;20230215;6.79;20300215;190000000;Bonds - CHF Foreign;CHF;0.11;0.11;10000;100;101.25;100000;1.2422;100.45;20230508;;;;;0;0;0;0;United States;Supranational Organisations;Bond;0;1;
2.43 FISSMO 22-31;CH1232106992;99.6;2.43;First Swiss Mobility 2022-1 AG;FMS22;123210699;2.527;7.785;20221216;2.62;20311216;218800000;Bonds - CHF Domestic;CHF;0;0;65000;99.25;100.9;125000;1.6488;99.6;20230306;;;;;0;0;0;0;Switzerland;Banks;Asset backed security;1;1;
2.445 RY 23-28;CH1230759552;101.35;2.445;Royal Bank of Canada;RY23;123075955;2.162;4.474;20230125;4.73;20280125;200000000;Bonds - CHF Foreign;CHF;-0.1;-0.1;50000;101.2;;0;0;101.45;20230511;160950.906;101.45;101.75;101.35;205000;0;208002.5;208002.5;Canada;Banks;Bond;1;1;
2.455 CSG 18-34;CH0406415296;100;2.455;CSG;USF123;40641529;;;20180711;;20340704;100000000;Bonds - Non CHF;EUR;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Banks;Bond;1;1;
2.4586 CSCHLTD 23-24;CH1249415998;100.65;2.4586;Credit Suisse (Switzerland);CRS234;124941599;2.09;1.513;20230222;1.56;20241122;500000000;Bonds - CHF Domestic;CHF;0;0;250000;100.6;100.7;30000;0.0994;100.65;20230510;;;;;0;40685000;40943178.5;40943178.5;Switzerland;Banks;Bond;1;1;
2.465 KHFC 22-27;CH1216400064;101.8;2.465;Korea Housing Finance Corp;KHF23;121640006;2.105;4.192;20221014;4.45;20271014;140000000;Bonds - CHF Foreign;CHF;0.2;0.2;100000;101;;0;0;101.6;20230308;;;;;0;0;0;0;South Korea;Mortgage institutes;Bond;1;1;
2.487 RABO 23-29;CH1236363425;99.55;2.487;Co�peratieve Rabobank U.A.;RBK23;123636342;2.639;5.351;20230125;4.73;20290125;150000000;Bonds - CHF Foreign;CHF;0.35;0.35;0;;;0;;99.2;20230328;;;;;0;0;0;0;Netherlands;Banks;Bond;1;1;
2.49 BKUBSG 21-36;CH0598928734;100;2.49;UBS Group AG;UBG218;59892873;;;20210304;;20360304;40000000;Bonds - Non CHF;USD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.4925 FISWMOB 23-32;CH1239464576;100.1;2.4925;First Swiss Mobility 2023-1 AG;FMS23;123946457;2.638;8.127;20230215;3.04;20320515;216800000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;100.1;;;;;;0;0;0;0;Switzerland;Banks;Asset backed security;1;1;
2.5 BKUBSG 20-35;CH0558521271;100;2.5;UBS Group AG;UBG206;55852127;;;20200818;;20350818;36000000;Bonds - Non CHF;AUD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond AUD;Banks;Contingent Capital Bonds;1;1;
2.50 22-25;CH1191066211;100;2.5;Swiss Credit Card Issuance 22;SCC221;119106621;;;20220615;;20250615;6000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;100;;;;;;0;0;0;0;Switzerland;Misc. services;Asset backed security;1;1;
2.50 ABNANV 23 /EE;XS0937858271;112.84;2.5;ABN AMRO BANK NV;EU720;21486978;;;20130529;;20231129;1000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;112.84;20160330;;;;;0;0;0;0;Eurobond EUR;Banks;Bond;0;0;
2.50 AXPO 22-29;CH1204259787;100.85;2.5;Axpo Holding AG;AXP222;120425978;2.407;5.491;20220915;5.87;20290315;200000000;Bonds - CHF Domestic;CHF;0.35;0.35;50000;100;;0;0;100.5;20230511;123310.002;100.9;100.9;100.85;150000;0;151300;151300;Switzerland;Utilities;Bond;1;1;
2.50 BASGR 24 /EE;XS1017833242;99.7;2.5;BASF SE;EU2837;23390756;;;20140122;;20240122;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;99.7;20190131;;;;;0;0;0;0;Eurobond EUR;Chemicals, Pharma;Bond;0;0;
2.50 BERN 05-25;CH0022566175;102.65;2.5;Bern, Stadt;BER05;2256617;1.633;2.303;20050926;2.4;20250926;200000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;102.65;20230505;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.50 BERN 10-25;CH0109152758;101.65;2.5;Bern, Stadt;BER10;10915275;1.632;1.865;20100401;1.92;20250401;150000000;Bonds - CHF Domestic;CHF;0.05;0.05;100000;101.45;-Market;0;0;101.6;20230314;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.50 BERN 11-41;CH0126875803;116.7;2.5;Bern, Stadt;BER11;12687580;1.886;14.771;20110401;17.92;20410401;150000000;Bonds - CHF Domestic;CHF;0;0;0;;-Market;0;;116.7;20221110;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.50 BKW 10-30;CH0117843745;102.95;2.5;BKW AG;BKW10;11784374;2.146;6.787;20101015;7.46;20301015;300000000;Bonds - CHF Domestic;CHF;0.19;0.2;0;;-Market;0;;102.75;20230426;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
2.50 BNG 05-25;CH0021894602;102.2;2.5;BNG Bank N.V.;BNG054;2189460;1.518;2.123;20050721;2.22;20250721;682500000;Bonds - CHF Foreign;CHF;0;0;300000;102.1;102.45;100000;0.3422;102.2;20230505;;;;;0;0;0;0;Netherlands;Banks;Bond;1;1;
2.50 BRCOL 10-30;CH0111865611;139.6;2.5;British Columbia;PBC10;11186561;1.826;6.457;20100419;6.96;20300418;100000000;Bonds - CHF Foreign;CHF;0;0;50000;103.85;-Market;0;0;139.6;;;;;;0;0;0;0;Canada;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.50 CADES 11-25;CH0124739902;102.3;2.5;CADES;CDS11;12473990;1.639;2.506;20110309;2.61;20251209;150000000;Bonds - CHF Foreign;CHF;0.15;0.15;100000;101.55;-Market;0;0;102.15;20230502;;;;;0;0;0;0;France;Misc. services;Bond;1;1;
2.50 CEMBRA 19-99;CH0485252784;88.8;2.5;Cembra Money Bank;CMB191;48525278;;;20190715;;99991231;150000000;Bonds - CHF Domestic;CHF;-0.84;-0.75;50000;88;89.45;25000;1.6343;89.55;20230511;151532.309;89.55;89.55;88.8;140000;0;124357.5;124357.5;Switzerland;Banks;Bond;1;1;
2.50 CFF 06-31;CH0024141100;104.45;2.5;Compagnie de financement fonc.;CFF06;2414110;1.955;7.151;20060224;7.81;20310224;375000000;Bonds - CHF Foreign;CHF;0.72;0.75;0;;;0;;103.7;20230510;;;;;0;0;0;0;France;Banks;Bond;1;1;
2.50 COPNSW 23 /CB;XS1918761997;96.3;2.5;COSMO PHARMA N.V.;EU3293;45167197;;;20181205;;20231205;175000000;Bonds - Non CHF;EUR;0;0;0;;;0;;96.3;20220408;;;;;0;0;0;0;Eurobond EUR;Chemicals, Pharma;Convertible bond;0;0;
2.50 DBHNGR 23 /EE;XS0969368934;110.88;2.5;Deutsche Bahn Finance GmbH;EU2826;22270042;;;20130912;;20230912;500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;110.88;20141113;;;;;0;0;0;0;Eurobond EUR;Misc. services;Bond;0;0;
2.50 DBR 44 /EE;DE0001135481;108.56;2.5;Germany;EU2796;18433920;;;20120427;;20440704;16000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;108.56;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
2.50 DBR 46 /EE;DE0001102341;138.95;2.5;Germany;EU2784;23764952;;;20140228;;20460815;24500000000;Bonds - Non CHF;EUR;0;0;0;;;0;;138.95;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
