ShortName;ISIN;ClosingPrice;CouponRate;IssuerNameShort;ValorSymbol;ValorNumber;YieldToWorst;DurationToWorst;SubscriptionPaymentDueDate;RemainingTermOfMaturity;MaturityDate;AmountInIssue;ProductLineDesc;TradingBaseCurrency;ClosingPerformance;ClosingDelta;BidVolume;BidPrice;AskPrice;AskVolume;MidSpread;PreviousClosingPrice;LatestTradeDate;LatestTradeTime;OpeningPrice;DailyHighPrice;DailyLowPrice;OnMarketVolume;OffBookVolume;TotalTurnover;TotalTurnoverCHF;GeographicalAreaDesc;IndustrySectorDesc;SecTypeDesc;BondListedFlag;BondDutyToReportFlag;SpecialFlagDesc
2.095 BKUBSG 21-32;USH42097CC91;100;2.095;UBS Group AG;UBG213;59797720;;;20210211;;20320211;2000000000;Bonds - Non CHF;USD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.10 ABBLTD 22-25;CH1214797180;101.15;2.1;ABB Ltd;ABB222;121479718;1.707;2.041;20221005;2.17;20251003;150000000;Bonds - CHF Domestic;CHF;0.1;0.1;205000;100.8;101.2;250000;0.396;101.05;20230530;153302.349;101.15;101.15;101.15;50000;0;50575;50575;Switzerland;Misc. Industrials;Bond;1;1;
2.10 BKB 23-33 /Z;CH1193213142;101.2;2.1;Basler Kantonalbank;BSK231;119321314;;;20230503;;20330503;250000000;Bonds - CHF Domestic;CHF;0.3;0.3;100000;101.4;101.95;60000;0.5409;100.9;20230526;;;;;0;0;0;0;Switzerland;Banks;Bond;0;1;
2.10 DAE22 22-27;CH1189217867;100.05;2.1;Dätwyler;DAE22;118921786;2.228;3.917;20220713;4.2;20270713;240000000;Bonds - CHF Domestic;CHF;0.45;0.45;15000;99.75;100.05;100000;0.3003;99.6;20230530;130705.353;100;100.05;100;50000;0;50007.5;50007.5;Switzerland;Misc. Industrials;Bond;1;1;
2.10 FRTR 23 /EE;FR0010585901;122.02;2.1;French Republic;EU3054;3797210;;;20080220;;20230725;14183000000;Bonds - Non CHF;EUR;0;0;0;;;0;;122.02;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
2.10 LAU 23-48;CH1239464568;101;2.1;Lausanne, Stadt;LAU23;123946456;2.155;19.382;20230217;24.79;20480217;100000000;Bonds - CHF Domestic;CHF;1.1;1.1;100000;101.4;103.25;100000;1.808;99.9;20230224;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.10 LONZA 23-29;CH1243651994;100.7;2.1;Lonza Swiss Finanz AG;LON23;124365199;2.16;5.917;20230222;6.36;20290912;450000000;Bonds - CHF Domestic;CHF;0.6;0.6;100000;100.35;100.75;250000;0.3978;100.1;20230530;151945.475;100.7;100.7;100.7;250000;0;251750;251750;Switzerland;Chemicals, Pharma;Bond;1;1;
2.10 PZ S561 22-30;CH1206367521;101.51;2.1;Pfandbriefzentrale;PZ561;120636752;1.939;6.615;20221004;7.22;20300719;184000000;Bonds - CHF Domestic;CHF;-0.11;-0.11;100000;101.9;102.52;100000;0.6066;101.62;20230530;83442.806;101.51;101.51;101.51;65000;0;65981.5;65981.5;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.10 PZ S573 23-35;CH1239464741;102.24;2.1;Pfandbriefzentrale;PZ573;123946474;2;10.648;20230428;11.99;20350427;460000000;Bonds - CHF Domestic;CHF;0.24;0.24;100000;102.46;103.05;100000;0.5742;102;20230523;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.10 RCI 22-25;CH0522159026;99.05;2.1;RCI Banque SA;RENAUL;52215902;2.757;1.96;20220523;2.06;20250523;110000000;Bonds - CHF Foreign;CHF;0.05;0.05;135000;98.7;99.1;150000;0.4044;99;20230530;122149.145;99.05;99.05;99.05;20000;0;19810;19810;France;Banks;Bond;1;1;
2.10 RZD 17-23;CH0379268748;65.06;2.1;Russian Railways;RZD17;37926874;;;20171002;;20231002;450000000;Bonds - CHF Foreign;CHF;2.86;1.81;15000;63;67.05;10000;6.2284;63.25;20230530;145616.638;65.06;65.06;65.06;35000;0;22771;22771;Russia;Transport;Bond;1;1;
2.10 VZ 26 /EA;AU3CB0268142;93.82;2.1;Verizon;AUD649;50874765;;;20191106;;20260506;450000000;Bonds - Non CHF;AUD;0;0;0;;;0;;93.82;20221116;;;;;0;0;0;0;Eurobond AUD;Misc. services;Bond;0;0;
2.10 WUERTH1 22-26;CH1206367604;101;2.1;Würth FinInt.;WFI22;120636760;2.002;3.105;20221116;3.29;20261116;300000000;Bonds - CHF Foreign;CHF;0.3;0.3;180000;100.55;101.25;100000;0.6938;100.7;20230530;164611.554;101.2;101.2;101;35000;0;35410;35410;Netherlands;Banks;Bond;1;1;
2.125 ALPIQ 15-23;CH0285509334;100.04;2.125;Alpiq Holding AG;ATH15;28550933;;;20150630;;20230630;140695000;Bonds - CHF Domestic;CHF;0;0;50000;100;100.06;100000;0.06;100.04;20230522;;;;;0;0;0;0;Switzerland;Utilities;Bond;1;1;
2.125 AMSAG 27 / EE;DE000A283WZ3;74.75;2.125;ams-OSRAM AG;EU3345;57944471;;;20201103;;20271103;760000000;Bonds - Non CHF;EUR;0;0;0;;;0;;74.75;20211105;;;;;0;0;0;0;Eurobond EUR;Electrical engineering & electronics;Bond;0;0;
2.125 BERHYP 23-26;CH1244731795;99.75;2.125;Berlin Hyp AG;BEH232;124473179;2.275;2.68;20230227;2.82;20260227;150000000;Bonds - CHF Foreign;CHF;-0.65;-0.65;100000;99.85;100.25;45000;0.3998;100.4;20230530;162941.103;99.75;99.75;99.75;45000;0;44887.5;44887.5;Germany;Banks;Contingent Capital Bonds;1;1;
2.125 BERN 13-38;CH0223643260;105.3;2.125;Bern, Stadt;BER131;22364326;1.939;13.128;20131011;15.44;20381011;120000000;Bonds - CHF Domestic;CHF;0;0;100000;104.15;-Market;0;0;105.3;20220517;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.125 BKCSG 21-29;CH1142754311;99.69;2.125;CSG;GBF010;114275431;;;20211115;;20291115;450000000;Bonds - Non CHF;GBP;0;0;0;;;0;;99.69;;;;;;0;0;0;0;Listed Foreign Currency Bond GBP;Banks;Bond;1;1;
2.125 BKCSG 22-26;CH1174335732;85.5;2.125;CSG;EUF067;117433573;;;20220324;;20261013;2000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;85.5;20221130;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Banks;Bond;1;1;
2.125 BL KB 22-52;CH1216740667;103.45;2.125;Basellandschaftliche Kantonalb;BLK225;121674066;2.259;21.699;20221004;29.43;20521004;135000000;Bonds - CHF Domestic;CHF;0;0;100000;103.45;106.45;100000;2.8585;103.45;;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
2.125 BNG 10-29;CH0118668257;103;2.125;BNG Bank N.V.;BNG106;11866825;1.744;6.026;20101109;6.52;20291109;100000000;Bonds - CHF Foreign;CHF;0;0;250000;103.05;103.75;50000;0.677;103;20230418;;;;;0;0;0;0;Netherlands;Banks;Bond;1;1;
2.125 CAL 14-24;CH0238315664;100.1;2.125;Credit Agricole S.A.;CAL14;23831566;2.237;1.396;20140423;1.5;20241030;250000000;Bonds - CHF Foreign;CHF;0;0;50000;99.8;100.19;100000;0.39;100.1;20230523;;;;;0;0;0;0;United Kingdom;Banks;Bond;1;1;
2.125 CLA 14-24;CH0253592759;100.33;2.125;Clariant AG;CLN14;25359275;;;20141017;;20241017;160000000;Bonds - CHF Domestic;CHF;0;0;20000;100.2;;0;0;100.33;20230526;;;;;0;0;0;0;Switzerland;Chemicals, Pharma;Bond;1;1;
2.125 Credit Agricole 15-25;CH0292984454;99.25;2.125;Credit Agricole SA;CAL151;29298445;2.57;2.268;20150929;2.41;20250929;120000000;Bonds - CHF Foreign;CHF;-0.15;-0.15;100000;99.2;99.25;150000;0.0504;99.4;20230526;;;;;0;0;0;0;France;Banks;Bond;1;1;
2.125 CSG 17-25 / Z;CH0379268722;93.7;2.125;CSG;GBF006;37926872;;;20170912;;20250912;750000000;Bonds - Non CHF;GBP;0;0;0;;;0;;93.7;20220624;;;;;0;5000000;4645000;5192181;Listed Foreign Currency Bond GBP;Banks;Bond;1;1;
2.125 DBG 10-25;CH0120425654;121.6;2.125;DNB Boligkr;DBG104;12042565;2.041;2.48;20101215;2.62;20251215;100000000;Bonds - CHF Foreign;CHF;0;0;100000;100.45;-Market;0;0;121.6;;;;;;0;0;0;0;Norway;Banks;Bond;1;1;
2.125 EGW 22-42;CH1206367620;108.05;2.125;EGW;EGW67;120636762;1.744;16.111;20221124;19.56;20421124;136900000;Bonds - CHF Domestic;CHF;0.09;0.1;100000;108.4;-Market;0;0;107.95;20230106;;;;;0;0;0;0;Switzerland;Issuing agencies;Bond;1;1;
2.125 FOMOCR 20-23;CH0581947725;99.81;2.125;Ford Motor Credit Company;FOM20;58194772;;;20201204;;20231204;230000000;Bonds - CHF Foreign;CHF;0;0;50000;99.44;100.3;100000;0.8611;99.81;20230522;;;;;0;0;0;0;United States;Investment companies;Bond;1;1;
2.125 HERO 16-99;CH0341725874;99.85;2.125;Hero AG;HER16;34172587;;;20161028;;99991231;200000000;Bonds - CHF Domestic;CHF;0.45;0.45;550000;99.35;99.9;305000;0.5521;99.4;20230530;111336.893;99.35;99.85;99.35;35000;0;34872.5;34872.5;Switzerland;Food, luxury goods;Bond;1;1;
2.125 IDORSIA CV 21-28;CH1128004079;58;2.125;Idorsia;IDIA21;112800407;;;20210804;;20280804;600000000;Bonds - CHF Domestic;CHF;0;0;0;;;0;;58;20230525;;;;;0;0;0;0;Switzerland;Misc. Industrials;Convertible bond;1;1;
2.125 KBLU 23-32;CH1231094355;101.35;2.125;Luzerner Kantonalbank AG;LUK231;123109435;2.08;7.954;20230130;8.75;20320130;300000000;Bonds - CHF Domestic;CHF;0.55;0.55;100000;101.45;102.25;100000;0.7855;100.8;20230524;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
2.125 KFW 23 /EB;XS1272810844;97.9;2.125;Kred Wiederaufbau;US2008;29151655;;;20150807;;20230807;1000000000;Bonds - Non CHF;USD;0;0;0;;;0;;97.9;;;;;;0;0;0;0;Eurobond USD;Banks;Bond;0;0;
2.125 KT GE 10-28;CH0114695429;102.8;2.125;Genf, Kanton;GE103;11469542;1.772;5.108;20101027;5.49;20281027;250000000;Bonds - CHF Domestic;CHF;0;0;100000;102.45;102.9;100000;0.4383;102.8;20230424;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.125 KT TI 10-34;CH0119468368;103.75;2.125;Tessin, Kanton;TI10;11946836;1.876;10.221;20101124;11.56;20341124;200000000;Bonds - CHF Domestic;CHF;0.24;0.25;100000;103.95;104.95;50000;0.9574;103.5;20230526;;;;;0;0;0;0;Switzerland;Regions, Cantons, Provinces, etc.;Bond;1;1;
2.125 LU KB 11-41;CH0138276859;102.2;2.125;Luzerner Kantonalbank AG;LUK111;13827685;2.276;15.128;20111004;18.43;20411004;272000000;Bonds - CHF Domestic;CHF;2.25;2.25;100000;101.5;102.4;45000;0.8828;99.95;20230530;130650.574;102.2;102.2;102.2;250000;0;255500;255500;Switzerland;Banks;Bond;1;1;
2.125 NESTLE 22-30;CH1194355116;101.75;2.125;Nestlé;NES221;119435511;1.92;6.571;20220715;7.21;20300715;475000000;Bonds - CHF Domestic;CHF;0;0;150000;101.75;102.5;100000;0.7344;101.75;20230524;;;;;0;0;0;0;Switzerland;Food, luxury goods;Bond;1;1;
2.125 PB S514 10-23;CH0114260257;100.06;2.125;Pfandbriefbank;PB514;11426025;;;20100628;;20230628;980000000;Bonds - CHF Domestic;CHF;0;0;100000;100.04;100.06;500000;0.02;100.06;20230406;;;;;0;9000000;9004680;9004680;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S533 10-28;CH0120168486;101.64;2.125;Pfandbriefbank;PB533;12016848;1.908;5.201;20101203;5.58;20281201;658000000;Bonds - CHF Domestic;CHF;0.15;0.15;100000;101.73;102.2;15000;0.4609;101.49;20230526;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S587 13-33;CH0228622392;102.85;2.125;Pfandbriefbank;PB587;22862239;2.026;9.425;20131128;10.57;20331128;300000000;Bonds - CHF Domestic;CHF;1.07;1.09;100000;102.18;103.12;100000;0.9157;101.76;20230525;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S589 14-44;CH0237649964;103.12;2.125;Pfandbriefbank;PB589;23764996;2.054;16.942;20140303;20.84;20440303;170000000;Bonds - CHF Domestic;CHF;0;0;100000;102.89;105.32;100000;2.3342;103.12;20211207;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S721 22-32;CH1194355058;102.1;2.125;Pfandbriefbank;PB721;119435505;1.983;8.504;20220705;9.46;20321018;590000000;Bonds - CHF Domestic;CHF;0.27;0.27;100000;102.21;103.02;100000;0.7894;101.83;20230516;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S730 22-32;CH1218301955;101.72;2.125;Pfandbriefbank;PB730;121830195;1.989;8.266;20221010;9.18;20320707;200000000;Bonds - CHF Domestic;CHF;0.56;0.57;100000;102.21;103;100000;0.7699;101.15;20230530;83329.777;101.72;101.72;101.72;10000;0;10172;10172;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S735 23-26;CH1249416038;100.95;2.125;Pfandbriefbank;PB735;124941603;1.888;3.023;20230321;3.18;20260707;306000000;Bonds - CHF Domestic;CHF;0;0;100000;100.99;101.24;100000;0.2472;100.95;20230524;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S736 23-30;CH1249416046;101.99;2.125;Pfandbriefbank;PB736;124941604;1.945;6.951;20230321;7.54;20301115;300000000;Bonds - CHF Domestic;CHF;0.11;0.11;100000;102.13;102.92;100000;0.7705;101.88;20230525;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PB S737 23-35;CH1249416053;102.05;2.125;Pfandbriefbank;PB737;124941605;2.037;10.913;20230321;12.38;20350917;466000000;Bonds - CHF Domestic;CHF;0.3;0.31;100000;102.19;103.29;100000;1.0707;101.74;20230526;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PZ S564 22-30;CH1206367588;102.47;2.125;Pfandbriefzentrale;PZ564;120636758;1.923;6.694;20221107;7.3;20300819;555000000;Bonds - CHF Domestic;CHF;0;0;100000;102.07;-Market;0;0;102.47;20230502;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 PZ S570 23-38;CH1239464634;103.2;2.125;Pfandbriefzentrale;PZ570;123946463;2.004;13.182;20230307;15.39;20380921;300000000;Bonds - CHF Domestic;CHF;0.66;0.68;100000;102.26;-Market;0;0;102.52;20230406;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.125 SG KB 10-40;CH0120847899;100.9;2.125;St.Galler Kantonalbank AG;SGK101;12084789;2.257;14.685;20101227;17.66;20401227;150000000;Bonds - CHF Domestic;CHF;0;0;100000;100;-Market;0;0;100.9;20230526;;;;;0;0;0;0;Switzerland;Banks;Bond;1;1;
2.125 SIKA 23-24 /Z;CH1253456060;100.56;2.125;Sika;SIK23;125345606;2.706;1.106;20230413;1.19;20241011;200000000;Bonds - CHF Domestic;CHF;0.06;0.06;100000;100.4;100.8;100000;0.3976;100.5;20230530;143549.471;100.54;100.56;100.54;45000;0;45248;45248;Switzerland;Chemicals, Pharma;Bond;0;1;
2.125 SL 21-41;CH1101561491;87;2.125;Swiss Life  AG;SLH211;110156149;;;20210329;;20410930;250000000;Bonds - CHF Domestic;CHF;-0.51;-0.45;10000;87.25;88.15;50000;1.0262;87.45;20230530;93209.95;87.05;87.05;87;100000;0;87025;87025;Switzerland;Insurances;Bond;1;1;
2.125 SLOVAKIA 13-23;CH0206594506;100.13;2.125;Republic of Slovakia;SVK131;20659450;;;20130416;;20231016;175000000;Bonds - CHF Foreign;CHF;0;0;100000;100.06;100.15;100000;0.0899;100.13;20230403;;;;;0;0;0;0;Slovakia;Countries;Bond;1;1;
2.125 SR S 97-04/SDL;CH0007268961;13.5;2.125;SAirGroup;SR97E;726896;;;19971104;;20041104;300000000;Bonds - CHF Domestic;CHF;0;0;0;;;0;;13.5;20180829;;;;;0;0;0;0;Switzerland;Transport;Bond ex warrant;0;0;
2.125 SWEMA 13-23;CH0215278448;100.03;2.125;Swedish Match;SWE13;21527844;;;20130626;;20230626;100000000;Bonds - CHF Foreign;CHF;0;0;100000;99.98;-Market;0;0;100.03;20230306;;;;;0;0;0;0;Sweden;Misc. Industrials;Bond;1;1;
2.125 SYN 14-29;CH0240672235;97.1;2.125;Syngenta Fin;SYN142;24067223;2.725;5.987;20140407;6.5;20291101;150000000;Bonds - CHF Domestic;CHF;0.31;0.3;5000;96.95;97;200000;0.0516;96.8;20230530;130718.232;97.3;97.3;97.1;65000;0;63197.5;63197.5;Switzerland;Chemicals, Pharma;Bond;1;1;
2.125 UBSG 16-24;CH0314209351;108.5;2.125;UBS Group AG;UGF16;31420935;;;20160304;;20240304;750000000;Bonds - Non CHF;EUR;0;0;0;;;0;;108.5;;;;;;0;0;0;0;Listed Foreign Currency Bond EUR;Banks;Contingent Capital Bonds;1;1;
2.125 ZH 13-33;CH0222000413;103.75;2.125;Zürich, Stadt;ZUR13;22200041;1.867;9.263;20130926;10.4;20330926;150000000;Bonds - CHF Domestic;CHF;0;0;100000;103.7;-Market;0;0;103.75;20230424;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.125 ZKB 17-99;CH0361532945;97.15;2.125;Zürcher Kantonalbank;ZKB171;36153294;;;20170630;;99991231;750000000;Bonds - CHF Domestic;CHF;-0.72;-0.7;150000;97.75;98.15;140000;0.4084;97.85;20230530;114447.086;97.85;97.85;97.15;100000;0;97485;97485;Switzerland;Banks;Bond;1;1;
2.137 CABEI 22-27;CH1231312682;99.9;2.137;CABEI;CBE221;123131268;2.289;4.33;20221213;4.62;20271213;110000000;Bonds - CHF Foreign;CHF;0;0;100000;99.85;100.4;110000;0.5493;99.9;20230525;;;;;0;0;0;0;HN;Supranational Organisations;Bond;1;1;Green Bond
2.142 SCOTIA 23-30 /Z;CH1261608926;101.55;2.142;Scotiabank;BNS231;126160892;;;20230504;;20300503;225000000;Bonds - CHF Foreign;CHF;0.49;0.5;100000;101.35;101.8;25000;0.443;101.05;20230526;;;;;0;0;0;0;Canada;Banks;Bond;0;1;
2.148 LAU 22-72;CH1223336004;102.3;2.148;Lausanne, Stadt;LAU220;122333600;2.179;30.45;20221103;49.51;20721103;100000000;Bonds - CHF Domestic;CHF;2.4;2.4;100000;103;108.85;100000;5.5228;99.9;20230420;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.15 KOROIL 22-24;CH1231312716;100.05;2.15;Korea National Oil Corp;KNO22;123131271;2.179;1.532;20221219;1.63;20241219;100000000;Bonds - CHF Foreign;CHF;0;0;150000;99.95;100.3;150000;0.3496;100.05;20230523;;;;;0;0;0;0;South Korea;Utilities;Bond;1;1;
2.15 MPL 22-26;CH1199659934;99.7;2.15;Metropolitan Life Global Fund;MPL221;119965993;2.343;3.394;20220707;3.6;20261207;175000000;Bonds - CHF Foreign;CHF;0;0;125000;99.55;100.05;50000;0.501;99.7;20230523;;;;;0;0;0;0;United States;Misc. services;Bond;1;1;
2.15 SPGB 25 /EE;ES00000127G9;107.29;2.15;Spain;EU3034;28454009;;;20150609;;20251031;20665896000;Bonds - Non CHF;EUR;0;0;0;;;0;;107.29;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
2.155 KHFC 22-25;CH1216400056;100.5;2.155;Korea Housing Finance Corp;KHF22;121640005;2.153;2.309;20221014;2.45;20251014;160000000;Bonds - CHF Foreign;CHF;0;0;150000;100.15;100.75;110000;0.5973;100.5;20230427;;;;;0;0;0;0;South Korea;Mortgage institutes;Bond;1;1;
2.19 CAL 22-27;CH1231312690;99.6;2.19;Credit Agricole SA;CAL222;123131269;2.449;4.308;20221207;4.6;20271207;130000000;Bonds - CHF Foreign;CHF;0;0;100000;99.35;100.15;25000;0.802;99.6;20230523;;;;;0;0;0;0;France;Banks;Bond;1;1;
2.19 SCM 23-53;CH1254751907;100;2.19;Swisscom;SCM231;125475190;;;20230313;;20530313;50000000;Bonds - CHF Domestic;CHF;0;0;0;;;0;;100;;;;;;0;0;0;0;Switzerland;Electrical engineering & electronics;Bond;1;1;
2.193 BKCSG 20-26;US225401AQ16;100;2.193;CSG;USF150;55049119;;;20200605;;20260605;750000000;Bonds - Non CHF;USD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.193 BKCSG 20-26;USH3698DCY88;102.55;2.193;CSG;USF149;55049118;;;20200605;;20260605;750000000;Bonds - Non CHF;USD;0;0;0;;;0;;102.55;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.20 AIGE 22-26;CH1206367430;101.4;2.2;Aeroport Geneve;AIG22;120636743;2.041;3.184;20220922;3.39;20260922;100000000;Bonds - CHF Domestic;CHF;-0.1;-0.1;75000;100.5;101.4;40000;0.8915;101.5;20230512;;;;;0;0;0;0;Switzerland;Transport;Bond;1;1;
2.20 BAL 22-29;CH1206367661;101.25;2.2;Baloise;BAL222;120636766;2.137;5.687;20221130;6.08;20290530;225000000;Bonds - CHF Domestic;CHF;0.6;0.6;50000;100.85;101.45;100000;0.5932;100.65;20230530;95630.184;101.2;101.25;101.2;50000;0;50602.5;50602.5;Switzerland;Insurances;Bond;1;1;
2.20 BAL 23-32;CH1232107180;101.05;2.2;Baloise;BAL023;123210718;2.199;7.929;20230130;8.75;20320130;175000000;Bonds - CHF Domestic;CHF;0.65;0.65;5000;100.65;;0;0;100.4;20230530;102014.479;101.05;101.05;101.05;10000;0;10105;10105;Switzerland;Insurances;Bond;1;1;Green Bond
2.20 BALIFE 17-48;CH0379611004;93.5;2.2;Baloise Life;BAL171;37961100;;;20170919;;20480619;200000000;Bonds - CHF Domestic;CHF;0;0;5000;93.15;95.75;250000;2.7528;93.5;20230526;;;;;0;0;0;0;Switzerland;Insurances;Bond;1;1;
2.20 Coles Group 26 /EA;AU3CB0268126;94.89;2.2;Coles Group Treasury;AUD654;50889955;;;20191106;;20261106;300000000;Bonds - Non CHF;AUD;0;0;0;;;0;;94.89;20220331;;;;;0;0;0;0;Eurobond AUD;Banks;Bond;0;0;
2.20 IBRD 24 /EA;AU3CB0261212;102.56;2.2;Intl. Bk f. Rec. a. Develop.;AUD634;46578053;;;20190227;;20240227;1300000000;Bonds - Non CHF;AUD;0;0;0;;;0;;102.56;20190228;;;;;0;0;0;0;Eurobond AUD;Supranational Organisations;Bond;0;0;
2.20 PZ S562 22-34;CH1206367539;103.66;2.2;Pfandbriefzentrale;PZ562;120636753;2.006;10.037;20221004;11.43;20341004;638000000;Bonds - CHF Domestic;CHF;0;0;100000;102.95;-Market;0;0;103.66;20221213;;;;;0;0;0;0;Switzerland;Mortgage institutes;Swiss Pfandbriefe;1;1;
2.20 WTHUR 23-58;CH1239464667;108.6;2.2;Winterthur, Stadt;WIN23;123946466;1.962;24.923;20230327;34.91;20580327;125000000;Bonds - CHF Domestic;CHF;0.93;1;100000;109.15;-Market;0;0;107.6;20230504;;;;;0;0;0;0;Switzerland;Communities & Cities;Bond;1;1;
2.202 BK TORONTO 23-28;CH1243933558;99.05;2.202;Toronto-Dominion Bank;TDB23;124393355;2.534;4.454;20230131;4.75;20280131;200000000;Bonds - CHF Foreign;CHF;-0.2;-0.2;100000;98.9;99.45;50000;0.5546;99.25;20230530;112041.373;99.4;99.4;99.05;295000;0;292655;292655;Canada;Banks;Bond;1;1;
2.21 BKUBSG 20-35;CH0579132942;100;2.21;UBS Group AG;UBS209;57913294;;;20201124;;20351124;40000000;Bonds - Non CHF;USD;0;0;0;;;0;;100;;;;;;0;0;0;0;Listed Foreign Currency Bond USD;Banks;Bond;1;1;
2.22 WESTZE 24 /EZ;NZWNZD0724L3;99.13;2.22;Westpac New Zealand Ltd;NZD296;49256617;;;20190729;;20240729;900000000;Bonds - Non CHF;NZD;0;0;0;;;0;;99.13;20220713;;;;;0;0;0;0;Eurobond NZD;Banks;Bond;0;0;
2.247 BANSAN 23-26;CH1227937724;100;2.247;Banco Santander S.A.;BAS23;122793772;2.421;2.601;20230130;2.75;20260130;220000000;Bonds - CHF Foreign;CHF;-0.05;-0.05;50000;99.75;100.05;25000;0.3003;100.05;20230530;114849.47;100.05;100.05;99.95;275000;0;275017.5;275017.5;Spain;Banks;Bond;1;1;
2.25 ADSGR 26 /EE;XS1114159277;107.19;2.25;Adidas;EU2818;25617520;;;20141008;;20261008;400000000;Bonds - Non CHF;EUR;0;0;0;;;0;;107.19;20181004;;;;;0;0;0;0;Eurobond EUR;Misc. Industrials;Bond;0;0;
2.25 AMAG 22-26;CH1206367562;100.4;2.25;AMAG AG;AMG221;120636756;2.17;2.618;20221103;2.76;20260206;130000000;Bonds - CHF Domestic;CHF;0;0;75000;100.2;100.55;25000;0.3487;100.4;20230524;;;;;0;0;0;0;Switzerland;Transport;Bond;1;1;
2.25 BGB 23 /EE;BE0000328378;115.03;2.25;Belgium Kingdom;EU2969;20436130;;;20130116;;20230622;13652000000;Bonds - Non CHF;EUR;0;0;0;;;0;;115.03;;;;;;0;0;0;0;Eurobond EUR;Countries;Bond;0;0;
2.25 BKCSG 20-28;CH0550413337;80;2.25;CSG;GBF007;55041333;;;20200609;;20280609;750000000;Bonds - Non CHF;GBP;0;0;0;;;0;;80;;;;;;0;0;0;0;Listed Foreign Currency Bond GBP;Banks;Bond;1;1;
2.25 BMW 23 /EN;XS2014369826;102.25;2.25;BMW Finance;NOK377;48461067;;;20190619;;20230619;600000000;Bonds - Non CHF;NOK;0;0;0;;;0;;102.25;20210312;;;;;0;0;0;0;Eurobond NOK;Banks;Bond;0;0;
2.25 BNG 23 /EE;XS0953222550;113.72;2.25;BNG Bank N.V.;EU3153;21867865;;;20130716;;20230717;1000000000;Bonds - Non CHF;EUR;0;0;0;;;0;;113.72;;;;;;0;0;0;0;Eurobond EUR;Banks;Bond;0;0;
2.25 CORNBA 22-27;CH1214797164;100.8;2.25;Cornèr Banca SA;COR22;121479716;2.273;4.148;20221011;4.44;20271011;100000000;Bonds - CHF Domestic;CHF;0.4;0.4;100000;100.2;100.85;100000;0.6466;100.4;20230530;164552.577;100.8;100.8;100.8;100000;0;100800;100800;Switzerland;Banks;Bond;1;1;
2.25 DTE 23 /EB;XS1858998708;101.38;2.25;Deutsche Telekom AG;NOK180;42822479;;;20180718;;20230724;750000000;Bonds - Non CHF;NOK;0;0;0;;;0;;101.38;20210329;;;;;0;0;0;0;Eurobond NOK;Misc. services;Bond;0;0;
2.25 EBO 10-30;CH0117940640;122.15;2.25;Erste Bank;EBO103;11794064;2.094;6.786;20101014;7.45;20301014;100000000;Bonds - CHF Foreign;CHF;0;0;50000;101.65;-Market;0;0;122.15;;;;;;0;0;0;0;Austria;Banks;Bond;1;1;
